business_unit,office,product_type,trip_date,shift_type,trip_id,planned_pickup_epoch,planned_drop_epoch,actual_pickup_epoch,actual_drop_epoch,planned_km,traveled_km,stwid,signintype,gender,emp_role,boarding_status,not_boarding_reason,is_no_show
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,09:00,3000446,1779766500.0,1779769800.0,1779766620.0,1779769920.0,6.2,6.4,100892,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,15:30,3000447,1779789600.0,1779793200.0,1779789720.0,1779793320.0,6.2,6.4,100893,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,15:30,3000447,1779789900.0,1779793200.0,1779790020.0,1779793320.0,6.2,6.4,100894,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,15:30,3000448,1779789600.0,1779793200.0,1779789720.0,1779793320.0,6.2,6.4,100895,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,15:30,3000448,1779789900.0,1779793200.0,,,6.2,6.4,100896,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,09:00,3000449,1779766200.0,1779769800.0,1779766320.0,1779769920.0,6.2,6.4,100897,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,09:00,3000449,1779766500.0,1779769800.0,1779766620.0,1779769920.0,6.2,6.4,100898,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,09:00,3000450,1779766200.0,1779769800.0,1779766320.0,1779769920.0,6.2,6.4,100899,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,09:00,3000450,1779766500.0,1779769800.0,1779766620.0,1779769920.0,6.2,6.4,100900,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,15:30,3000451,1779789600.0,1779793200.0,1779789720.0,1779793320.0,6.2,6.4,100901,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,15:30,3000451,1779789900.0,1779793200.0,1779790020.0,1779793320.0,6.2,6.4,100902,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,15:30,3000452,1779789600.0,1779793200.0,1779789720.0,1779793320.0,6.2,6.4,100903,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,15:30,3000452,1779789900.0,1779793200.0,1779790020.0,1779793320.0,6.2,6.4,100904,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,09:00,3000453,1779766200.0,1779769800.0,1779766320.0,1779769920.0,6.2,6.4,100905,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,09:00,3000453,1779766500.0,1779769800.0,1779766620.0,1779769920.0,6.2,6.4,100906,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,09:00,3000454,1779766200.0,1779769800.0,1779766320.0,1779769920.0,6.2,6.4,100907,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,09:00,3000454,1779766500.0,1779769800.0,1779766620.0,1779769920.0,6.2,6.4,100908,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,15:30,3000455,1779789600.0,1779793200.0,1779789720.0,1779793320.0,6.2,6.4,100909,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,15:30,3000455,1779789900.0,1779793200.0,1779790020.0,1779793320.0,6.2,6.4,100910,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,15:30,3000456,1779789600.0,1779793200.0,1779789720.0,1779793320.0,6.2,6.4,100911,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,15:30,3000456,1779789900.0,1779793200.0,1779790020.0,1779793320.0,6.2,6.4,100912,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,09:00,3000457,1779766200.0,1779769800.0,1779766320.0,1779769920.0,6.2,6.4,100913,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,09:00,3000457,1779766500.0,1779769800.0,1779766620.0,1779769920.0,6.2,6.4,100914,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,09:00,3000458,1779766200.0,1779769800.0,1779767100.0,1779770700.0,6.2,6.4,100915,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,09:00,3000458,1779766500.0,1779769800.0,1779766620.0,1779769920.0,6.2,6.4,100916,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,15:30,3000459,1779789600.0,1779793200.0,1779789720.0,1779793320.0,6.2,6.4,100917,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-26,15:30,3000459,1779789900.0,1779793200.0,1779790800.0,1779794100.0,6.2,6.4,100918,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,15:30,3000460,1779789600.0,1779793200.0,1779789720.0,1779793320.0,6.2,6.4,100919,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-26,15:30,3000460,1779789900.0,1779793200.0,1779790020.0,1779793320.0,6.2,6.4,100920,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000461,1779852600.0,1779856200.0,1779852720.0,1779856320.0,6.2,6.4,100921,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000461,1779852900.0,1779856200.0,1779853020.0,1779856320.0,6.2,6.4,100922,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000462,1779852600.0,1779856200.0,1779852720.0,1779856320.0,6.2,6.4,100923,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000462,1779852900.0,1779856200.0,1779853020.0,1779856320.0,6.2,6.4,100924,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000463,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100925,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000463,1779876300.0,1779879600.0,1779876420.0,1779879720.0,6.2,6.4,100926,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000464,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100927,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000464,1779876300.0,1779879600.0,1779876420.0,1779879720.0,6.2,6.4,100928,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000465,1779852600.0,1779856200.0,1779852720.0,1779856320.0,6.2,6.4,100929,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000465,1779852900.0,1779856200.0,1779853020.0,1779856320.0,6.2,6.4,100930,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000466,1779852600.0,1779856200.0,1779852720.0,1779856320.0,6.2,6.4,100931,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000466,1779852900.0,1779856200.0,1779853020.0,1779856320.0,6.2,6.4,100932,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000467,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100933,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000467,1779876300.0,1779879600.0,1779876420.0,1779879720.0,6.2,6.4,100934,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000468,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100935,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000468,1779876300.0,1779879600.0,,,6.2,6.4,100936,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000469,1779852600.0,1779856200.0,1779852720.0,1779856320.0,6.2,6.4,100937,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000469,1779852900.0,1779856200.0,1779853020.0,1779856320.0,6.2,6.4,100938,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000470,1779852600.0,1779856200.0,1779852720.0,1779856320.0,6.2,6.4,100939,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000470,1779852900.0,1779856200.0,1779853020.0,1779856320.0,6.2,6.4,100940,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000471,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100941,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000471,1779876300.0,1779879600.0,1779876420.0,1779879720.0,6.2,6.4,100942,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000472,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100943,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000472,1779876300.0,1779879600.0,1779876420.0,1779879720.0,6.2,6.4,100944,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000473,1779852600.0,1779856200.0,1779852720.0,1779856320.0,6.2,6.4,100945,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000473,1779852900.0,1779856200.0,1779853020.0,1779856320.0,6.2,6.4,100946,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000474,1779852600.0,1779856200.0,1779853500.0,1779857100.0,6.2,6.4,100947,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000474,1779852900.0,1779856200.0,1779853020.0,1779856320.0,6.2,6.4,100948,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000475,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100949,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000475,1779876300.0,1779879600.0,1779876420.0,1779879720.0,6.2,6.4,100950,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000476,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100951,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000476,1779876300.0,1779879600.0,1779876420.0,1779879720.0,6.2,6.4,100952,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000477,1779852600.0,1779856200.0,1779852720.0,1779856320.0,6.2,6.4,100953,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,09:00,3000477,1779852900.0,1779856200.0,1779853800.0,1779857100.0,6.2,6.4,100954,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000478,1779852600.0,1779856200.0,1779852720.0,1779856320.0,6.2,6.4,100955,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,09:00,3000478,1779852900.0,1779856200.0,1779853020.0,1779856320.0,6.2,6.4,100956,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000479,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100957,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-27,15:30,3000479,1779876300.0,1779879600.0,1779876420.0,1779879720.0,6.2,6.4,100958,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000480,1779876000.0,1779879600.0,1779876120.0,1779879720.0,6.2,6.4,100959,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-27,15:30,3000480,1779876300.0,1779879600.0,1779876420.0,1779879720.0,6.2,6.4,100960,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000481,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100961,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000481,1779939300.0,1779942600.0,1779939420.0,1779942720.0,6.2,6.4,100962,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000482,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100963,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000482,1779939300.0,1779942600.0,1779939420.0,1779942720.0,6.2,6.4,100964,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000483,1779962400.0,1779966000.0,1779962520.0,1779966120.0,6.2,6.4,100965,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000483,1779962700.0,1779966000.0,1779962820.0,1779966120.0,6.2,6.4,100966,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000484,1779962400.0,1779966000.0,1779962520.0,1779966120.0,6.2,6.4,100967,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000484,1779962700.0,1779966000.0,1779963600.0,1779966900.0,6.2,6.4,100968,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000485,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100969,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000485,1779939300.0,1779942600.0,1779939420.0,1779942720.0,6.2,6.4,100970,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000486,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100971,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000486,1779939300.0,1779942600.0,1779939420.0,1779942720.0,6.2,6.4,100972,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000487,1779962400.0,1779966000.0,1779962520.0,1779966120.0,6.2,6.4,100973,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000487,1779962700.0,1779966000.0,1779962820.0,1779966120.0,6.2,6.4,100974,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000488,1779962400.0,1779966000.0,1779962520.0,1779966120.0,6.2,6.4,100975,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000488,1779962700.0,1779966000.0,,,6.2,6.4,100976,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000489,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100977,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000489,1779939300.0,1779942600.0,1779939420.0,1779942720.0,6.2,6.4,100978,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000490,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100979,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000490,1779939300.0,1779942600.0,1779939420.0,1779942720.0,6.2,6.4,100980,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000491,1779962400.0,1779966000.0,1779963300.0,1779966900.0,6.2,6.4,100981,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000491,1779962700.0,1779966000.0,1779962820.0,1779966120.0,6.2,6.4,100982,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000492,1779962400.0,1779966000.0,1779962520.0,1779966120.0,6.2,6.4,100983,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000492,1779962700.0,1779966000.0,1779962820.0,1779966120.0,6.2,6.4,100984,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000493,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100985,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000493,1779939300.0,1779942600.0,1779939420.0,1779942720.0,6.2,6.4,100986,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000494,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100987,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000494,1779939300.0,1779942600.0,1779939420.0,1779942720.0,6.2,6.4,100988,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000495,1779962400.0,1779966000.0,1779962520.0,1779966120.0,6.2,6.4,100989,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000495,1779962700.0,1779966000.0,1779962820.0,1779966120.0,6.2,6.4,100990,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000496,1779962400.0,1779966000.0,1779962520.0,1779966120.0,6.2,6.4,100991,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000496,1779962700.0,1779966000.0,1779962820.0,1779966120.0,6.2,6.4,100992,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000497,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100993,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,09:00,3000497,1779939300.0,1779942600.0,1779939420.0,1779942720.0,6.2,6.4,100994,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000498,1779939000.0,1779942600.0,1779939120.0,1779942720.0,6.2,6.4,100995,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,09:00,3000498,1779939300.0,1779942600.0,1779940200.0,1779943500.0,6.2,6.4,100996,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000499,1779962400.0,1779966000.0,1779963300.0,1779966900.0,6.2,6.4,100997,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-28,15:30,3000499,1779962700.0,1779966000.0,1779962820.0,1779966120.0,6.2,6.4,100998,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000500,1779962400.0,1779966000.0,1779962520.0,1779966120.0,6.2,6.4,100999,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-28,15:30,3000500,1779962700.0,1779966000.0,1779962820.0,1779966120.0,6.2,6.4,101000,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,09:00,3000501,1780025400.0,1780029000.0,1780025520.0,1780029120.0,6.2,6.4,101001,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,09:00,3000501,1780025700.0,1780029000.0,1780025820.0,1780029120.0,6.2,6.4,101002,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,09:00,3000502,1780025400.0,1780029000.0,1780025520.0,1780029120.0,6.2,6.4,101003,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,09:00,3000502,1780025700.0,1780029000.0,1780025820.0,1780029120.0,6.2,6.4,101004,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,15:30,3000503,1780048800.0,1780052400.0,1780048920.0,1780052520.0,6.2,6.4,101005,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,15:30,3000503,1780049100.0,1780052400.0,1780049220.0,1780052520.0,6.2,6.4,101006,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,15:30,3000504,1780048800.0,1780052400.0,1780048920.0,1780052520.0,6.2,6.4,101007,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,15:30,3000504,1780049100.0,1780052400.0,1780049220.0,1780052520.0,6.2,6.4,101008,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,09:00,3000505,1780025400.0,1780029000.0,1780025520.0,1780029120.0,6.2,6.4,101009,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,09:00,3000505,1780025700.0,1780029000.0,1780025820.0,1780029120.0,6.2,6.4,101010,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,09:00,3000506,1780025400.0,1780029000.0,1780026300.0,1780029900.0,6.2,6.4,101011,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,09:00,3000506,1780025700.0,1780029000.0,1780026600.0,1780029900.0,6.2,6.4,101012,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,15:30,3000507,1780048800.0,1780052400.0,1780048920.0,1780052520.0,6.2,6.4,101013,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,15:30,3000507,1780049100.0,1780052400.0,1780049220.0,1780052520.0,6.2,6.4,101014,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,15:30,3000508,1780048800.0,1780052400.0,1780048920.0,1780052520.0,6.2,6.4,101015,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,15:30,3000508,1780049100.0,1780052400.0,,,6.2,6.4,101016,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,09:00,3000509,1780025400.0,1780029000.0,1780025520.0,1780029120.0,6.2,6.4,101017,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,09:00,3000509,1780025700.0,1780029000.0,1780025820.0,1780029120.0,6.2,6.4,101018,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,09:00,3000510,1780025400.0,1780029000.0,1780025520.0,1780029120.0,6.2,6.4,101019,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-29,09:00,3000510,1780025700.0,1780029000.0,1780025820.0,1780029120.0,6.2,6.4,101020,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,15:30,3000511,1780048800.0,1780052400.0,1780048920.0,1780052520.0,6.2,6.4,101021,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-29,15:30,3000511,1780049100.0,1780052400.0,1780049220.0,1780052520.0,6.2,6.4,101022,Planned,FEMALE,employee,Boarded,,False
